Bin,Age,FeH,Xkpc,Ykpc,Zkpc,Rkpc,Th,XRelkpc,YRelkpc,ZRelkpc,RRelkpc,Galb,Gall,ID,UID,time,event,semiMajor,eccentricity,type1,mass1,radius1,Teff1,massHeCore1,type2,mass2,radius2,Teff2,massHeCore2,RDonorRSun,qSet,aRLORSun,PSetDWDFormHours,PSetRLOHours,TGWMyrSetTot,aLISABandRSun,TGWMyrToLISABandSet,TGWMyrLISABandToRLOSet,AbsTimeToLISAMyr,AbsTimeToLISAEndMyr,SubBinAbsID,SubBinLocalID,BinID,SubBinMidAge,SubBinDeltaT,SubBinNDWDsCode,SubBinNDWDsReal,ATodayRSun,PSetTodayHours
3.0,1928.5714285714303,0.01931285517929055,-9.899996937467641,-3.4909062044392307,-0.04229866637230684,10.497445665020656,1.1018783787931268,-18.09999693746764,-3.4909062044392307,-0.017298666372306835,18.433573026095306,-0.0009384327654138251,3.3321209972373365,319862,319862,864.0405532800461,12.0,1.3109904830601762,0.0,22.0,0.8327410717237291,0.009936474619828384,10387.906820899463,0.8327410717237291,22.0,0.404428933808625,0.01586364913170355,89938.68553569599,0.404428933808625,0.01568411008941472,0.4856598858171831,0.04925222295290971,3.751795628243152,0.027319869444737535,1064.8765616899852,1.7031716530901664,0.0,1064.8744403784228,864.0405532800461,1928.914993658469,41.0,19.0,2.0,1928.5714285714303,47.61904761904762,819.0,29287.424542419365,0.17597269894511264,0.18450485859147447
3.0,1928.5714285714303,-0.04705014071003133,1.1580522212968596,2.05510211323418,0.0969402845755179,2.358925527241202,1.1018783787931268,-7.04194777870314,2.05510211323418,0.1219402845755179,7.336711977909726,0.016621328441784718,2.8576414154230094,194872,194872,1306.8846228883642,42.0,0.9021663393510926,0.0,22.0,0.5931341355207417,0.012871638062479342,11424.458715119177,0.5931341355207417,21.0,0.30074346274453906,22.248914882425193,4460.766467263875,0.30074346274453906,0.01790096929249897,0.5070412318800394,0.05560733132773096,2.519680399395967,0.03855792095524613,624.0250249944045,1.5282977626569971,0.0,624.0160179201615,1306.8846228883642,1930.9006408085256,41.0,19.0,2.0,1928.5714285714303,47.61904761904762,819.0,29287.424542419365,0.22320680362471243,0.3100820819877539
3.0,1928.5714285714303,0.20028777372411077,8.338113032843541,-2.135524885924125,-0.09962040652090924,8.607240875383734,1.1018783787931268,0.13811303284354182,-2.135524885924125,-0.07462040652090923,2.1412869852758725,-0.034855448425667235,4.776973079734336,114986,114986,1778.3728833848168,42.0,0.5815061469047413,0.0,22.0,0.5301570522761012,0.013766636938241764,12779.426202546163,0.5301570522761012,21.0,0.2659220617374036,14.251136127894778,4634.217581485795,0.2659220617374036,0.01883908266793276,0.5015911051182503,0.05868059320592159,1.38168138173063,0.04429127515883047,153.03289545839806,1.4703950639877426,0.0,153.01702660536753,1778.3728833848168,1931.3899099901844,41.0,19.0,2.0,1928.5714285714303,47.61904761904762,819.0,29287.424542419365,0.21452182894379476,0.3095876853116487
3.0,1928.5714285714303,0.1555206180961229,0.5833228965199335,-4.578768611006196,0.13125901605989654,4.615775947198912,1.1018783787931268,-7.6166771034800655,-4.578768611006196,0.15625901605989653,8.88838055957963,0.017581050346875373,3.6828576188373003,258419,258419,1424.1521448425333,12.0,1.0103162060118962,0.0,22.0,0.7789617936611561,0.01055467010060278,8392.975135968065,0.7789617936611561,22.0,0.3516053117822038,0.016937182972960645,84048.66051417586,0.3516053117822038,0.016727204967453623,0.45137683856051874,0.05351177250570381,2.6551701808429833,0.03236535596910042,505.41025034358466,1.6527762921901907,0.0,505.4062728259409,1424.1521448425333,1929.5584176684742,41.0,19.0,2.0,1928.5714285714303,47.61904761904762,819.0,29287.424542419365,0.2125989248118824,0.2562996296985081
3.0,1928.5714285714303,-0.11819950809364638,-8.564868862599475,8.463181393904877,-0.21220690755721713,12.04086450134141,1.1018783787931268,-16.764868862599474,8.463181393904877,-0.18720690755721714,18.78087627648221,-0.009968118904009072,2.67409932172774,10351,10351,1584.1645365014742,42.0,0.7763200086868174,0.0,22.0,0.6261431064938997,0.012430441299790793,8111.207292670714,0.6261431064938997,21.0,0.27863438469388163,16.849285312160262,4571.2074678276485,0.27863438469388163,0.018481331786579246,0.4450011216351166,0.05933809566287856,1.9991474682917176,0.04224585152094266,345.61749344084,1.5344846749550554,0.0,345.6056965648272,1584.1645365014742,1929.7702330663014,41.0,19.0,2.0,1928.5714285714303,47.61904761904762,819.0,29287.424542419365,0.18886093742372057,0.239881564831644
3.0,1928.5714285714303,-0.01691519742648108,6.302124138026471,1.9902313933913613,-0.1889615736212847,6.60891743406864,1.1018783787931268,-1.897875861973528,1.9902313933913613,-0.16396157362128472,2.754965913460029,-0.05955010917075117,2.3324456166187897,271041,271041,1219.6662480740802,42.0,1.1078440530671938,0.0,22.0,0.9137527756930331,0.009024293907584243,9503.341644635264,0.9137527756930331,21.0,0.2888465173070194,18.93846463623793,4550.9066846012365,0.2888465173070194,0.018207100402144467,0.31611013940608235,0.06389328702026016,2.956051728757105,0.04094274253006495,712.8209118025273,1.6871574251037658,0.0,712.8130252566542,1219.6662480740802,1932.4792733307345,41.0,19.0,2.0,1928.5714285714303,47.61904761904762,819.0,29287.424542419365,0.3016037545048179,0.4199032140173935
3.0,1928.5714285714303,0.07630325292135298,6.7574279295787,-4.347695726270851,-0.30196258939761433,8.035252973720498,1.1018783787931268,-1.4425720704212992,-4.347695726270851,-0.2769625893976143,4.589137237272301,-0.060388474585697564,4.392017686813791,10351,10351,1584.1645365014742,42.0,0.7763200086868174,0.0,22.0,0.6261431064938997,0.012430441299790793,8111.207292670714,0.6261431064938997,21.0,0.27863438469388163,16.849285312160262,4571.2074678276485,0.27863438469388163,0.018481331786579246,0.4450011216351166,0.05933809566287856,1.9991474682917176,0.04224585152094266,345.61749344084,1.5344846749550554,0.0,345.6056965648272,1584.1645365014742,1929.7702330663014,41.0,19.0,2.0,1928.5714285714303,47.61904761904762,819.0,29287.424542419365,0.18886093742372057,0.239881564831644
3.0,1928.5714285714303,0.033359250607265405,1.1733503275721489,1.7740132018105943,0.2870481599444707,2.1269400159411984,1.1018783787931268,-7.02664967242785,1.7740132018105943,0.3120481599444707,7.2538474283206025,0.04303157572026388,2.894291313462189,252591,252591,1903.213637179306,42.0,0.3651407730541122,0.0,22.0,0.5588212020256547,0.01334961441656865,7470.226055930739,0.5588212020256547,21.0,0.23456056500157718,9.000436031596719,4830.814205090105,0.23456056500157718,0.019812980136983127,0.4197417065625381,0.06457209216906175,0.688658550067033,0.05121306105562254,25.675205652349156,1.4687324764456724,0.0,25.650095344327216,1903.213637179306,1928.8637325236332,41.0,19.0,2.0,1928.5714285714303,47.61904761904762,819.0,29287.424542419365,0.12175546299009113,0.13260079643155018
3.0,1928.5714285714303,0.10191989054543289,3.918789742087198,-1.9275281936653614,-0.025289291543201396,4.367181926604696,1.1018783787931268,-4.281210257912801,-1.9275281936653614,-0.00028929154320139414,4.695117282190322,-6.161540298083539e-05,3.564637617671925,258419,258419,1424.1521448425333,12.0,1.0103162060118962,0.0,22.0,0.7789617936611561,0.01055467010060278,8392.975135968065,0.7789617936611561,22.0,0.3516053117822038,0.016937182972960645,84048.66051417586,0.3516053117822038,0.016727204967453623,0.45137683856051874,0.05351177250570381,2.6551701808429833,0.03236535596910042,505.41025034358466,1.6527762921901907,0.0,505.4062728259409,1424.1521448425333,1929.5584176684742,41.0,19.0,2.0,1928.5714285714303,47.61904761904762,819.0,29287.424542419365,0.2125989248118824,0.2562996296985081
3.0,1928.5714285714303,-0.10008759167050288,8.595478755876096,-4.353894387507267,0.1452023698596373,9.63528159320134,1.1018783787931268,0.3954787558760966,-4.353894387507267,0.1702023698596373,4.375130698690317,0.0389120556858229,4.80297373403166,252591,252591,1903.213637179306,42.0,0.3651407730541122,0.0,22.0,0.5588212020256547,0.01334961441656865,7470.226055930739,0.5588212020256547,21.0,0.23456056500157718,9.000436031596719,4830.814205090105,0.23456056500157718,0.019812980136983127,0.4197417065625381,0.06457209216906175,0.688658550067033,0.05121306105562254,25.675205652349156,1.4687324764456724,0.0,25.650095344327216,1903.213637179306,1928.8637325236332,41.0,19.0,2.0,1928.5714285714303,47.61904761904762,819.0,29287.424542419365,0.12175546299009113,0.13260079643155018
3.0,1976.190476190478,0.04354971847271309,-3.1022530890083333,-3.389464033618075,-0.06768656148614201,4.594827598882493,1.1018783787931268,-11.302253089008332,-3.389464033618075,-0.042686561486142006,11.799627683351725,-0.0036176272455300117,3.4329510728748223,273508,273508,1915.4275791882255,42.0,0.4545760009314784,0.0,22.0,0.532830303796952,0.013726990963574276,9353.319573950424,0.532830303796952,21.0,0.24822044239375873,11.083180932622659,4739.076477697207,0.24822044239375873,0.01937126734333033,0.46585271262715044,0.061475184716617226,0.9641057772545618,0.04794735929131263,62.087332177302315,1.4610835238889954,0.0,62.06656505341065,1915.4275791882255,1977.4941442416361,42.0,20.0,2.0,1976.190476190478,47.61904761904762,818.0,29251.66456129309,0.17372544408426502,0.22777710852023336
3.0,1976.190476190478,-0.05407703171783666,6.655044202926528,1.6502847792050617,-0.14692402985392888,6.8566065364276145,1.1018783787931268,-1.544955797073471,1.6502847792050617,-0.12192402985392889,2.263889073352015,-0.05388207745838844,2.3232420871881265,212740,212740,1878.743448295725,42.0,0.462582784031833,0.0,22.0,0.36237460004899663,0.016705619063823406,6094.206435437135,0.36237460004899663,21.0,0.2836672023475031,17.918050218397603,4553.422239757413,0.2836672023475031,0.018344793628407043,0.7828010084292566,0.05125290666974704,1.088199304319023,0.040133034271739525,103.5650133800097,1.3715200669343754,0.0,103.54940602876323,1878.743448295725,1982.2928543244884,42.0,20.0,2.0,1976.190476190478,47.61904761904762,818.0,29251.66456129309,0.22805432331446826,0.3766879348662819
3.0,1976.190476190478,0.11198995284911265,3.587642013401961,-6.314353659143526,0.12868996788055376,7.262385100575851,1.1018783787931268,-4.612357986598038,-6.314353659143526,0.15368996788055375,7.821031193870861,0.01965212223025393,4.081513763837636,537750,537750,1398.75345169216,42.0,0.9211937256909751,0.0,22.0,0.6687136580192687,0.01188391192068237,8450.015309380457,0.6687136580192687,21.0,0.290854360890107,19.667366360564486,4512.4237519531425,0.290854360890107,0.01815444214185684,0.4349460451452693,0.05862975826691582,2.5092453615648522,0.040289680965135015,579.5555176159668,1.564854204937685,0.0,579.5460079869697,1398.75345169216,1978.2994596791298,42.0,20.0,2.0,1976.190476190478,47.61904761904762,818.0,29251.66456129309,0.22650822377051,0.30594448907699306
3.0,1976.190476190478,0.11359980948405136,5.600886170084508,-3.183697614412092,0.5256160449880783,6.442503891365309,1.1018783787931268,-2.599113829915491,-3.183697614412092,0.5506160449880784,4.146625282066072,0.13317989549271017,4.0277384536392455,548871,548871,1945.717200342626,42.0,0.39161265529844275,0.0,22.0,0.5498513580202189,0.013478250234195695,7712.732521464524,0.5498513580202189,21.0,0.23801594484245808,9.510323176420897,4803.757226560733,0.23801594484245808,0.019698396785572867,0.432873250871749,0.06369374035003342,0.7675613427292175,0.050346947727688315,34.2614026446025,1.4653217139661656,0.0,34.23742727673543,1945.717200342626,1979.9546276193614,42.0,20.0,2.0,1976.190476190478,47.61904761904762,818.0,29251.66456129309,0.2258195616801115,0.3361014275769388
3.0,1976.190476190478,0.06518032503508554,9.17836102905878,0.9102662961173151,-0.06894375533991755,9.223388526436045,1.1018783787931268,0.9783610290587799,0.9102662961173151,-0.043943755339917547,1.3370512655322775,-0.032872090661890674,0.7493586293340434,345946,345946,1586.804335979133,42.0,0.7872010143618279,0.0,22.0,0.589409464541546,0.012922509753778217,8679.508011449756,0.589409464541546,21.0,0.28323117156851346,17.94036854058496,4540.1008905831395,0.28323117156851346,0.018356511633033153,0.4805338030817271,0.057798958700489664,2.0785731202276727,0.04135393688934158,395.94210820427645,1.5160974029264003,0.0,395.93060101734494,1586.804335979133,1982.734936996478,42.0,20.0,2.0,1976.190476190478,47.61904761904762,818.0,29251.66456129309,0.2823819470523393,0.44657276340846835
3.0,1976.190476190478,0.08681390436747313,-7.936925899450726,-2.5487397454121536,0.37610535701893166,8.336118222723051,1.1018783787931268,-16.136925899450723,-2.5487397454121536,0.4011053570189317,16.34188903651094,0.024547079016853622,3.2982431465491238,146305,146305,1956.2691779291374,42.0,0.35430775684264015,0.0,22.0,0.6026917621995866,0.012742148219435185,6875.805942198654,0.6026917621995866,21.0,0.22838743907755274,8.19023022746561,4865.526900758788,0.22838743907755274,0.020022568938985085,0.3789456790383676,0.06700124438767452,0.6431382497291201,0.0528880618318901,20.69166582032752,1.491635683207674,0.0,20.665204939974306,1956.2691779291374,1976.9343828691117,42.0,20.0,2.0,1976.190476190478,47.61904761904762,818.0,29251.66456129309,0.15563464986060674,0.18723748034793414
3.0,1976.190476190478,0.15225561772962373,-3.59411304990958,5.326493615356625,-0.10409727096980038,6.4256659460296595,1.1018783787931268,-11.79411304990958,5.326493615356625,-0.07909727096980038,12.941363654837819,-0.0061120114966409355,2.7173897961739697,146305,146305,1956.2691779291374,42.0,0.35430775684264015,0.0,22.0,0.6026917621995866,0.012742148219435185,6875.805942198654,0.6026917621995866,21.0,0.22838743907755274,8.19023022746561,4865.526900758788,0.22838743907755274,0.020022568938985085,0.3789456790383676,0.06700124438767452,0.6431382497291201,0.0528880618318901,20.69166582032752,1.491635683207674,0.0,20.665204939974306,1956.2691779291374,1976.9343828691117,42.0,20.0,2.0,1976.190476190478,47.61904761904762,818.0,29251.66456129309,0.15563464986060674,0.18723748034793414
3.0,1976.190476190478,0.08294851603748934,8.002389410701443,0.9853555259214589,0.1754432003466555,8.062825918557992,1.1018783787931268,-0.1976105892985558,0.9853555259214589,0.2004432003466555,1.0247696980454128,0.19686748698480253,1.7687182753973372,119261,119261,1326.7186750344074,42.0,1.2540878571890752,0.0,23.0,1.3242048730622886,0.0026978559846911124,18034.712008903734,1.3242048730622886,21.0,0.27013643228849377,14.764533002601432,4661.5945047315545,0.27013643228849377,0.018718326118235387,0.20399897159703848,0.07394818937489564,3.0921165191586537,0.04427465888783499,651.4407319987465,1.8534280245005168,0.0,651.4328565875699,1326.7186750344074,1978.1515316219773,42.0,20.0,2.0,1976.190476190478,47.61904761904762,818.0,29251.66456129309,0.2940470663290746,0.35106633308292434
3.0,1976.190476190478,0.11067948370459185,2.7231305184051378,8.389073969205505,-0.018736028319964616,8.819977430870832,1.1018783787931268,-5.4768694815948615,8.389073969205505,0.006263971680035386,10.018617699890928,0.000625233168465805,2.1491776810331262,623566,623566,1616.8484339521292,12.0,0.8710065107350056,0.0,22.0,0.6848232612128051,0.011682742918351932,7956.380260805669,0.6848232612128051,22.0,0.3419006957024644,0.01715223975447149,82937.7226402822,0.3419006957024644,0.016936373930885432,0.49925391713033623,0.05281597307480288,2.230282156502824,0.033302407919041814,359.61360993783654,1.6005399721152165,0.0,359.6087479747568,1616.8484339521292,1976.457181926886,42.0,20.0,2.0,1976.190476190478,47.61904761904762,818.0,29251.66456129309,0.14438826563200488,0.15053086505837965
3.0,1976.190476190478,0.044896562584945364,7.799082604381926,-0.7096102550242852,-0.37509609250074843,7.831298499227851,1.1018783787931268,-0.40091739561807316,-0.7096102550242852,-0.3500960925007484,0.8870449515831215,-0.40571610522650003,4.1981156835251054,5604,5604,1046.120910059795,42.0,1.3603811914914021,0.0,23.0,1.1738600647323603,0.0053463637971155695,13452.679768012067,1.1738600647323603,21.0,0.31471646421913657,18.08556545782168,4597.67327795832,0.31471646421913657,0.017558182944301396,0.26810390239392956,0.06438614503455406,3.6154295248368924,0.0372269629816183,935.444906819962,1.8115028230820063,0.0,935.4402127945788,1046.120910059795,1981.561122854374,42.0,20.0,2.0,1976.190476190478,47.61904761904762,818.0,29251.66456129309,0.3745480702735774,0.5223123778151879
4.0,2023.8095238095239,-0.008946091554327623,6.4932824546463355,0.33692292295964926,0.062791386537136,6.502017693903455,1.1018783787931268,-1.7067175453536638,0.33692292295964926,0.087791386537136,1.741869444930883,0.05042203231329807,2.946688820054743,351172,351172,1513.5049545917516,42.0,0.8388137570904421,0.0,22.0,0.5730301807617411,0.013149075836221153,11012.846509017578,0.5730301807617411,21.0,0.29145589557490553,19.943048953331605,4495.035233428312,0.29145589557490553,0.018138744141281526,0.508622242527378,0.05630193225916647,2.2970681019815253,0.0399448232761953,515.034750074881,1.5113601272078636,0.0,515.0242964345447,1513.5049545917516,2028.5292510262962,43.0,0.0,3.0,2023.8095238095239,47.61904761904762,806.0,29106.668477925105,0.25967243354590175,0.3956528753200165
4.0,2071.4285714285716,-0.1084402813760678,0.06170986359866499,0.21711408134434126,-0.2881886604388589,0.22571360522432643,1.1018783787931268,-8.138290136401334,0.21711408134434126,-0.26318866043885886,8.145438793554884,-0.032316795200381596,3.1149208845216263,397277,397277,2020.473521201556,42.0,0.43466042617655387,0.0,22.0,0.5423241318615224,0.01358747994447465,7989.320326856561,0.5423241318615224,21.0,0.2426637678122051,10.240095431466175,4765.6814942897745,0.2426637678122051,0.019547399371437593,0.4474515396894917,0.06267311359705695,0.8991832881858515,0.04923171682690618,51.89867560941736,1.4635344407082567,0.0,51.87624294016007,2020.473521201556,2072.349764141716,44.0,1.0,3.0,2071.4285714285716,47.61904761904762,818.0,29540.018380822254,0.15961030821768654,0.20008497569042383
4.0,2071.4285714285716,-0.06891395874395327,1.7573424710315675,1.9428394335695391,0.23423164905762114,2.6197094543334654,1.1018783787931268,-6.442657528968432,1.9428394335695391,0.25923164905762114,6.734215778253587,0.038504218416843206,2.8487064726394884,516875,516875,1909.4258212483624,42.0,0.6616307943585076,0.0,22.0,0.716399271517063,0.011296121298074406,7213.487658434017,0.716399271517063,21.0,0.25317197843546485,11.924706880966784,4706.187302772349,0.25317197843546485,0.019218066454514727,0.3533950807897142,0.06549029513017296,1.5194564487695563,0.0473184066672262,163.67978258903375,1.5702731420355216,0.0,163.66407028087883,1909.4258212483624,2073.089891529241,44.0,1.0,3.0,2071.4285714285716,47.61904761904762,818.0,29540.018380822254,0.2105001038470456,0.27267364437281627
4.0,2071.4285714285716,-0.05035456389348278,5.530290682941619,0.13767959569883892,-0.28280691225533006,5.532004221699642,1.1018783787931268,-2.6697093170583805,0.13767959569883892,-0.25780691225533003,2.685659679234647,-0.09614192972424794,3.090067293466446,516875,516875,1909.4258212483624,42.0,0.6616307943585076,0.0,22.0,0.716399271517063,0.011296121298074406,7213.487658434017,0.716399271517063,21.0,0.25317197843546485,11.924706880966784,4706.187302772349,0.25317197843546485,0.019218066454514727,0.3533950807897142,0.06549029513017296,1.5194564487695563,0.0473184066672262,163.67978258903375,1.5702731420355216,0.0,163.66407028087883,1909.4258212483624,2073.089891529241,44.0,1.0,3.0,2071.4285714285716,47.61904761904762,818.0,29540.018380822254,0.2105001038470456,0.27267364437281627
4.0,2071.4285714285716,0.05273672766991834,-3.793439483160004,12.964767879754362,0.2194121831848586,13.508345172089276,1.1018783787931268,-11.993439483160003,12.964767879754362,0.2444121831848586,17.663168858600113,0.013837833151709687,2.317295925566802,397277,397277,2020.473521201556,42.0,0.43466042617655387,0.0,22.0,0.5423241318615224,0.01358747994447465,7989.320326856561,0.5423241318615224,21.0,0.2426637678122051,10.240095431466175,4765.6814942897745,0.2426637678122051,0.019547399371437593,0.4474515396894917,0.06267311359705695,0.8991832881858515,0.04923171682690618,51.89867560941736,1.4635344407082567,0.0,51.87624294016007,2020.473521201556,2072.349764141716,44.0,1.0,3.0,2071.4285714285716,47.61904761904762,818.0,29540.018380822254,0.15961030821768654,0.20008497569042383
4.0,2119.0476190476193,0.09697121238738922,-0.6174187783072778,10.102500329039968,-0.017039136845813933,10.121349655360154,1.1018783787931268,-8.817418778307276,10.102500329039968,0.007960863154186069,13.409230037017062,0.000593685364473598,2.2883765048449973,384818,384818,2075.7709028288314,42.0,0.41433977066035466,0.0,22.0,0.5393212551376867,0.013631392933864747,8088.568026726104,0.5393212551376867,21.0,0.23936303538180934,9.75952920638277,4782.343888740287,0.23936303538180934,0.019654262379162568,0.4438227366371845,0.06314672506080656,0.8402505028110623,0.04999195226092905,44.039578122196815,1.4596064165972602,0.0,44.015819568882826,2075.7709028288314,2119.786722397714,45.0,2.0,3.0,2119.0476190476193,47.61904761904762,828.0,29901.143299903208,0.1503167286500557,0.18360513468467035
4.0,2119.0476190476193,0.0268195417823067,7.970437940335285,3.0353897236610488,0.10372181512811725,8.52886110422976,1.1018783787931268,-0.22956205966471455,3.0353897236610488,0.12872181512811726,3.046778432941011,0.042261077433894984,1.6462811584023447,407576,407576,2029.1176226858504,42.0,0.5488032841900707,0.0,22.0,0.6561906723501209,0.012042325401975395,6862.061906243795,0.6561906723501209,21.0,0.24509794505854807,10.627250397772219,4748.633579277475,0.24509794505854807,0.019469690102440637,0.37351635033265485,0.06539600683192934,1.1905500701168839,0.048972182387010094,93.99741178962411,1.5325097807697456,0.0,93.97845983486293,2029.1176226858504,2123.0960825207135,45.0,2.0,3.0,2119.0476190476193,47.61904761904762,828.0,29901.143299903208,0.2503037525919421,0.36671076024255
4.0,2166.666666666667,0.09271744088118289,-1.880989501186128,-14.732944881090212,-0.1827512132863158,14.852534678391253,1.1018783787931268,-10.080989501186128,-14.732944881090212,-0.1577512132863158,17.852476008597815,-0.008836492271027402,4.112313176689847,68445,68445,1685.3979553782483,42.0,1.1233078556171459,0.0,23.0,1.2698404215023082,0.0038310690455922182,13935.362199387757,1.2698404215023082,21.0,0.2562503050233489,12.349026346909,4709.229314516654,0.2562503050233489,0.019124598265088118,0.20179725001995702,0.07577984998270147,2.679245889080414,0.04694561045344718,481.59724115135776,1.8265942126008883,0.0,481.58726636113363,1685.3979553782483,2166.985221739382,46.0,3.0,3.0,2166.666666666667,47.61904761904762,814.0,29395.56841318987,0.1815396574234297,0.17406908494911985
4.0,2166.666666666667,-0.0731669909895661,-12.141469225891441,-0.5484575279064731,0.10007404469445279,12.153850444331878,1.1018783787931268,-20.34146922589144,-0.5484575279064731,0.1250740446944528,20.349246164034234,0.006146411085957469,3.1685486553519873,68445,68445,1685.3979553782483,42.0,1.1233078556171459,0.0,23.0,1.2698404215023082,0.0038310690455922182,13935.362199387757,1.2698404215023082,21.0,0.2562503050233489,12.349026346909,4709.229314516654,0.2562503050233489,0.019124598265088118,0.20179725001995702,0.07577984998270147,2.679245889080414,0.04694561045344718,481.59724115135776,1.8265942126008883,0.0,481.58726636113363,1685.3979553782483,2166.985221739382,46.0,3.0,3.0,2166.666666666667,47.61904761904762,814.0,29395.56841318987,0.1815396574234297,0.17406908494911985
4.0,2261.9047619047624,-0.058092773445178957,6.175811791722935,4.1796801881061425,-0.22255595721495877,7.457236603570457,1.1018783787931268,-2.0241882082770646,4.1796801881061425,-0.19755595721495878,4.6482354430048,-0.04251408608571847,2.0217992438165617,472137,472137,1290.9933196906134,42.0,1.0302907927692522,0.0,22.0,0.613130845799226,0.012602374110301936,10618.716015454083,0.613130845799226,21.0,0.308146302981328,24.438998574024595,4414.315300973399,0.308146302981328,0.01771723409864491,0.5025783731034674,0.05515894989847496,3.028999029541417,0.037521776346647856,972.3476004582284,1.5437562393910922,0.0,972.3396123078827,1290.9933196906134,2263.332931998496,48.0,5.0,3.0,2261.9047619047624,47.61904761904762,846.0,30551.16815424893,0.20197843646047686,0.26291593865913665
4.0,2261.9047619047624,-0.06855707705199844,0.9702419215071418,9.26432431481854,0.2975398400192192,9.314991916066694,1.1018783787931268,-7.229758078492857,9.26432431481854,0.3225398400192192,11.755898044474117,0.0274398704572065,2.2334631751486396,472137,472137,1290.9933196906134,42.0,1.0302907927692522,0.0,22.0,0.613130845799226,0.012602374110301936,10618.716015454083,0.613130845799226,21.0,0.308146302981328,24.438998574024595,4414.315300973399,0.308146302981328,0.01771723409864491,0.5025783731034674,0.05515894989847496,3.028999029541417,0.037521776346647856,972.3476004582284,1.5437562393910922,0.0,972.3396123078827,1290.9933196906134,2263.332931998496,48.0,5.0,3.0,2261.9047619047624,47.61904761904762,846.0,30551.16815424893,0.20197843646047686,0.26291593865913665
4.0,2261.9047619047624,0.02948346026245556,4.946823315566021,-2.034275176750922,0.05294418758347698,5.348769616479344,1.1018783787931268,-3.2531766844339787,-2.034275176750922,0.07794418758347699,3.8376437212523906,0.020311824931805597,3.7004217680906373,455445,455445,2151.3405887473104,42.0,0.5777739522196738,0.0,22.0,0.6606904796005802,0.011985190408708173,6720.691494279457,0.6606904796005802,21.0,0.24547239209181806,10.737874105446263,4734.939552940773,0.24547239209181806,0.019457813661025756,0.3715391695067532,0.0654464417353538,1.2825915125817902,0.04889680502079832,113.89576218528249,1.5352674681744811,0.0,113.87701138155462,2151.3405887473104,2265.217600128865,48.0,5.0,3.0,2261.9047619047624,47.61904761904762,846.0,30551.16815424893,0.23894278600025293,0.3411083168234988
4.0,2261.9047619047624,0.2394126685794292,0.8808220176856358,4.830924489215461,-0.17978604754546262,4.910568077864459,1.1018783787931268,-7.319177982314363,4.830924489215461,-0.15478604754546263,8.771097792056121,-0.017648199395754433,2.558194234400081,356323,356323,1692.7143951904798,42.0,0.9234993823437885,0.0,22.0,0.6990840458951303,0.01150693901536683,7616.703205195044,0.6990840458951303,21.0,0.27971908930122924,17.202704353199213,4550.450626125617,0.27971908930122924,0.018451661846750657,0.4001222613270593,0.06088120116504815,2.4938009939643786,0.042211588739104626,570.7977950561243,1.5752412531139397,0.0,570.7870138164982,1692.7143951904798,2263.501409006978,48.0,5.0,3.0,2261.9047619047624,47.61904761904762,846.0,30551.16815424893,0.21273989618436798,0.2757276340032838
4.0,2261.9047619047624,0.14587544326134713,-3.058448841343635,4.537825651335457,-0.16867802401895318,5.472291198121157,1.1018783787931268,-11.258448841343634,4.537825651335457,-0.1436780240189532,12.13940588866094,-0.011835948153150859,2.758451494156509,196774,196774,1814.2261902673788,42.0,0.7923378180390307,0.0,22.0,0.5586724769933255,0.013351734089763527,9855.736167905736,0.5586724769933255,21.0,0.2814246455673155,17.69390017375844,4527.943678862409,0.2814246455673155,0.018405281367635244,0.5037381599356607,0.057267858035371225,2.1392196774604746,0.041567721202016836,448.2035966436334,1.4970114609033567,0.0,448.19136520458864,1814.2261902673788,2262.4175554719673,48.0,5.0,3.0,2261.9047619047624,47.61904761904762,846.0,30551.16815424893,0.14658399306457107,0.17022354436879605
4.0,2309.52380952381,0.10533149945045878,-2.182591860840948,0.15547735358398235,-0.0033444816053511705,2.1881225830575923,1.1018783787931268,-10.382591860840947,0.15547735358398235,0.02165551839464883,10.38377849907032,0.0020855157970284927,3.1266189615137274,128877,128877,2109.295493183377,42.0,0.6848006998188637,0.0,22.0,0.6868267259050287,0.011657919590894383,6866.333370984645,0.6868267259050287,21.0,0.2537987582812467,12.132097658614295,4683.12663472897,0.2537987582812467,0.019198926120151952,0.36952370766704973,0.06466719334118479,1.6243981209357479,0.04713811413654807,201.45871522274192,1.5544885940813882,0.0,201.44269511888837,2109.295493183377,2310.7381883022654,49.0,6.0,3.0,2309.52380952381,47.61904761904762,859.0,31020.630549054174,0.19143844698970916,0.24009876652269077
4.0,2309.52380952381,0.047790704307596764,6.6112319343324835,-3.9359886045934234,-0.18026871305039407,7.6941792275087355,1.1018783787931268,-1.5887680656675158,-3.9359886045934234,-0.15526871305039408,4.2473872716325864,-0.03656443513893618,4.328738648425441,522408,522408,2291.246312004095,42.0,0.3403009082037786,0.0,22.0,0.5623140167910519,0.013299958933352085,6604.6209770603145,0.5623140167910519,21.0,0.22404405754384912,7.741483367464767,4862.478145202518,0.22404405754384912,0.020174040042714236,0.3984322831260683,0.06663697580653717,0.6223562318073055,0.05392837066738236,20.333045919065423,1.4643854653787023,0.0,20.303150053931056,2291.246312004095,2311.549462058026,49.0,6.0,3.0,2309.52380952381,47.61904761904762,859.0,31020.630549054174,0.19188650138236393,0.26351844384419715
